zpid,title,address,city,state,postal_code,price,facts and features,url,beds,baths,sqft,neighborhood,region,price_per_sqft,size_type
12832785,For Sale by Owner,4408 W 6095 S,SALT LAKE CITY,UT,84118,292000.0,"4 bds , 3 ba , 2,500 sqft",https://www.zillow.com/homedetails/4408-W-6095-S-Salt-Lake-City-UT-84118/12832785_zpid/,4.0,3.0,2500.0,West Valley,West-SLC,116.8,large
12801806,House For Sale,5313 S 5200 W,SALT LAKE CITY,UT,84118,215000.0,"3 bds , 2 ba , 1,428 sqft",https://www.zillow.com/homedetails/5313-S-5200-W-Salt-Lake-City-UT-84118/12801806_zpid/,3.0,2.0,1428.0,West Valley,West-SLC,150.56022408963585,medium
12803439,House For Sale,6237 W Far Vista Ct,SALT LAKE CITY,UT,84118,260900.0,"5 bds , 1 ba , 1,797 sqft",https://www.zillow.com/homedetails/6237-W-Far-Vista-Ct-Salt-Lake-City-UT-84118/12803439_zpid/,5.0,1.0,1797.0,West Valley,West-SLC,145.18642181413466,medium
2090878518,House For Sale,6167 S Cezanne W Cir,KEARNS,UT,84118,319900.0,"5 bds , 3 ba , 3,127 sqft",https://www.zillow.com/homedetails/6167-S-Cezanne-W-Cir-Kearns-UT-84118/2090878518_zpid/,5.0,3.0,3127.0,West Valley,West-SLC,102.30252638311481,large
12818212,House For Sale,4189 W 5050 S,SALT LAKE CITY,UT,84118,245000.0,"3 bds , 1.5 ba , 1,976 sqft",https://www.zillow.com/homedetails/4189-W-5050-S-Salt-Lake-City-UT-84118/12818212_zpid/,3.0,1.5,1976.0,West Valley,West-SLC,123.98785425101215,medium
122072590,Condo For Sale,5656 W Red Ridge Ln,SALT LAKE CITY,UT,84118,170000.0,"1 bd , 1 ba , 870 sqft",https://www.zillow.com/homedetails/5656-W-Red-Ridge-Ln-Salt-Lake-City-UT-84118/122072590_zpid/,1.0,1.0,870.0,West Valley,West-SLC,195.4022988505747,small
2091494567,House For Sale,5238 W Dewflower S Crk,KEARNS,UT,84118,252900.0,"5 bds , 2 ba , 1,788 sqft",https://www.zillow.com/homedetails/5238-W-Dewflower-S-Crk-Kearns-UT-84118/2091494567_zpid/,5.0,2.0,1788.0,West Valley,West-SLC,141.44295302013424,medium
2090376221,Home For Sale,2746 S Hampton Park Dr,WEST VALLEY CITY,UT,84119,69000.0,"3 bds , 2 ba , 1,152 sqft",https://www.zillow.com/homedetails/2746-S-Hampton-Park-Dr-West-Valley-City-UT-84119/2090376221_zpid/,3.0,2.0,1152.0,West Valley,West-SLC,59.895833333333336,small
2090378990,Condo For Sale,3478 S Cozy River W Pl # 304,WEST VALLEY CITY,UT,84119,176900.0,"2 bds , 2 ba , 1,021 sqft",https://www.zillow.com/homedetails/3478-S-Cozy-River-W-Pl-304-West-Valley-City-UT-84119/2090378990_zpid/,2.0,2.0,1021.0,West Valley,West-SLC,173.2615083251714,small
12750341,House For Sale,3660 S Lee Maur St,WEST VALLEY CITY,UT,84119,229900.0,"3 bds , 2 ba , 1,605 sqft",https://www.zillow.com/homedetails/3660-S-Lee-Maur-St-West-Valley-City-UT-84119/12750341_zpid/,3.0,2.0,1605.0,West Valley,West-SLC,143.2398753894081,medium
12811552,For Sale by Owner,4116 S Eastern Park Ln,WEST VALLEY CITY,UT,84119,230000.0,"3 bds , 2 ba , 1,680 sqft",https://www.zillow.com/homedetails/4116-S-Eastern-Park-Ln-West-Valley-City-UT-84119/12811552_zpid/,3.0,2.0,1680.0,West Valley,West-SLC,136.9047619047619,medium
2091707310,New Construction,2329 S Brass Birch Ln # L92WGH,WEST VALLEY CITY,UT,84119,330999.0,"5 bds , 3 ba , 3,505+ sqft",https://www.zillow.com/community/steely-terrace/2091707310_zpid/,5.0,3.0,3505.0,West Valley,West-SLC,94.43623395149785,large
2091707312,New Construction,2329 S Brass Birch Ln # LE06KE,WEST VALLEY CITY,UT,84119,304999.0,"3 bds , 3 ba , 2,602+ sqft",https://www.zillow.com/community/steely-terrace/2091707312_zpid/,3.0,3.0,2602.0,West Valley,West-SLC,117.21714066102997,large
12743813,House For Sale,3211 S Beaver St,WEST VALLEY CITY,UT,84119,249000.0,"4 bds , 3 ba , 1,850 sqft",https://www.zillow.com/homedetails/3211-S-Beaver-St-West-Valley-City-UT-84119/12743813_zpid/,4.0,3.0,1850.0,West Valley,West-SLC,134.59459459459458,medium
122073164,Townhouse For Sale,3752 S 700 W,WEST VALLEY CITY,UT,84119,260000.0,"3 bds , 3 ba , 1,864 sqft",https://www.zillow.com/homedetails/3752-S-700-W-West-Valley-City-UT-84119/122073164_zpid/,3.0,3.0,1864.0,West Valley,West-SLC,139.48497854077254,medium
55441501,House For Sale,3241 S 3450 W,WEST VALLEY CITY,UT,84119,200000.0,"2 bds , 1 ba , 1,068 sqft",https://www.zillow.com/homedetails/3241-S-3450-W-West-Valley-City-UT-84119/55441501_zpid/,2.0,1.0,1068.0,West Valley,West-SLC,187.26591760299627,small
12813812,House For Sale,3356 W Meadowbrook Dr,WEST VALLEY CITY,UT,84119,244987.0,"4 bds , 2 ba , 2,141 sqft",https://www.zillow.com/homedetails/3356-W-Meadowbrook-Dr-West-Valley-City-UT-84119/12813812_zpid/,4.0,2.0,2141.0,West Valley,West-SLC,114.42643624474545,medium
2090586907,Home For Sale,1666 W Calvo Dr # 51,WEST VALLEY CITY,UT,84119,15000.0,"2 bds , 1 ba , 1,100 sqft",https://www.zillow.com/homedetails/1666-W-Calvo-Dr-51-West-Valley-City-UT-84119/2090586907_zpid/,2.0,1.0,1100.0,West Valley,West-SLC,13.636363636363637,small
12811526,House For Sale,4115 S Sunnypark Ln,WEST VALLEY CITY,UT,84119,219900.0,"4 bds , 2 ba , 1,680 sqft",https://www.zillow.com/homedetails/4115-S-Sunnypark-Ln-West-Valley-City-UT-84119/12811526_zpid/,4.0,2.0,1680.0,West Valley,West-SLC,130.89285714285714,medium
2090525373,Home For Sale,3598 S Casino Camino St,WEST VALLEY CITY,UT,84119,39700.0,"3 bds , 2 ba , 980 sqft",https://www.zillow.com/homedetails/3598-S-Casino-Camino-St-West-Valley-City-UT-84119/2090525373_zpid/,3.0,2.0,980.0,West Valley,West-SLC,40.51020408163265,small
2090585649,Townhouse For Sale,2406 S Red Acorn Ct # 73,WEST VALLEY CITY,UT,84119,199900.0,"3 bds , 3 ba , 1,193 sqft",https://www.zillow.com/homedetails/2406-S-Red-Acorn-Ct-73-West-Valley-City-UT-84119/2090585649_zpid/,3.0,3.0,1193.0,West Valley,West-SLC,167.56077116512992,small
2090732318,Home For Sale,3344 W Regency Park S Dr,WEST VALLEY CITY,UT,84119,24987.0,"2 bds , 2 ba , 1,086 sqft",https://www.zillow.com/homedetails/3344-W-Regency-Park-S-Dr-West-Valley-City-UT-84119/2090732318_zpid/,2.0,2.0,1086.0,West Valley,West-SLC,23.00828729281768,small
12812704,For Sale by Owner,3008 W Shadow Park Dr,WEST VALLEY CITY,UT,84119,265000.0,"5 bds , 3 ba , 2,500 sqft",https://www.zillow.com/homedetails/3008-W-Shadow-Park-Dr-West-Valley-City-UT-84119/12812704_zpid/,5.0,3.0,2500.0,West Valley,West-SLC,106.0,large
12750098,Condo For Sale,3575 S 3200 W APT 12A,WEST VALLEY CITY,UT,84119,124000.0,"2 bds , 1 ba , 859 sqft",https://www.zillow.com/homedetails/3575-S-3200-W-APT-12A-West-Valley-City-UT-84119/12750098_zpid/,2.0,1.0,859.0,West Valley,West-SLC,144.35389988358557,small
2090762750,Home For Sale,3231 W Hanover Park Dr,WEST VALLEY CITY,UT,84119,69900.0,"3 bds , 2 ba , 1,685 sqft",https://www.zillow.com/homedetails/3231-W-Hanover-Park-Dr-West-Valley-City-UT-84119/2090762750_zpid/,3.0,2.0,1685.0,West Valley,West-SLC,41.48367952522255,medium
12742711,House For Sale,1468 W Sunset Ave,WEST VALLEY CITY,UT,84119,240000.0,"3 bds , 1 ba , 1,312 sqft",https://www.zillow.com/homedetails/1468-W-Sunset-Ave-West-Valley-City-UT-84119/12742711_zpid/,3.0,1.0,1312.0,West Valley,West-SLC,182.9268292682927,medium
2090644427,Auction,2922 Westcove Drive Aka 2922 W Westcove Dr,WEST VALLEY CITY,UT,84119,239000.0,"4 bds , 2.5 ba , 2,150 sqft",https://www.zillow.com/homedetails/2922-Westcove-Drive-Aka-2922-W-Westcove-Dr-West-Valley-City-UT-84119/2090644427_zpid/,4.0,2.5,2150.0,West Valley,West-SLC,111.16279069767442,medium
12741890,Apartment For Sale,2383 S 1440 W,WEST VALLEY CITY,UT,84119,280000.0,"4 bds , -- ba , 2,392 sqft",https://www.zillow.com/homedetails/2383-S-1440-W-West-Valley-City-UT-84119/12741890_zpid/,4.0,,2392.0,West Valley,West-SLC,117.05685618729098,medium
35979461,Condo For Sale,3827 S Big River Way UNIT 3,WEST VALLEY CITY,UT,84119,176500.0,"3 bds , 2 ba , 1,232 sqft",https://www.zillow.com/homedetails/3827-S-Big-River-Way-UNIT-3-West-Valley-City-UT-84119/35979461_zpid/,3.0,2.0,1232.0,West Valley,West-SLC,143.26298701298703,medium
2090609960,Apartment For Sale,3661 S 3325 W,WEST VALLEY CITY,UT,84119,414000.0,"8 bds , 4 ba , 3,268 sqft",https://www.zillow.com/homedetails/3661-S-3325-W-West-Valley-City-UT-84119/2090609960_zpid/,8.0,4.0,3268.0,West Valley,West-SLC,126.6829865361077,large
2090523995,House For Sale,4389 S Hawarden W Dr,WEST VALLEY CITY,UT,84119,370000.0,"4 bds , 2 ba , 2,532 sqft",https://www.zillow.com/homedetails/4389-S-Hawarden-W-Dr-West-Valley-City-UT-84119/2090523995_zpid/,4.0,2.0,2532.0,West Valley,West-SLC,146.12954186413901,large
12750455,House For Sale,3850 S Redwing St,WEST VALLEY CITY,UT,84119,378876.0,"6 bds , 3 ba , 3,396 sqft",https://www.zillow.com/homedetails/3850-S-Redwing-St-West-Valley-City-UT-84119/12750455_zpid/,6.0,3.0,3396.0,West Valley,West-SLC,111.56537102473499,large
12812739,House For Sale,2916 W Dunraven Dr,WEST VALLEY CITY,UT,84119,215000.0,"3 bds , 2 ba , 1,546 sqft",https://www.zillow.com/homedetails/2916-W-Dunraven-Dr-West-Valley-City-UT-84119/12812739_zpid/,3.0,2.0,1546.0,West Valley,West-SLC,139.0685640362225,medium
2091637247,Home For Sale,2540 W 2780 S # 170,WEST VALLEY CITY,UT,84119,29999.0,"3 bds , 2 ba , 1,000 sqft",https://www.zillow.com/homedetails/2540-W-2780-S-170-West-Valley-City-UT-84119/2091637247_zpid/,3.0,2.0,1000.0,West Valley,West-SLC,29.999,small
2091667451,New Construction,2332 S Brass Birch Ln,WEST VALLEY CITY,UT,84119,369999.0,"4 bds , 3 ba , 2,517 sqft",https://www.zillow.com/homedetails/2332-S-Brass-Birch-Ln-West-Valley-City-UT-84119/2091667451_zpid/,4.0,3.0,2517.0,West Valley,West-SLC,147.0,large
2091409891,Home For Sale,2834 S Victoria Park Dr,WEST VALLEY CITY,UT,84119,64900.0,"3 bds , 2 ba , 1,344 sqft",https://www.zillow.com/homedetails/2834-S-Victoria-Park-Dr-West-Valley-City-UT-84119/2091409891_zpid/,3.0,2.0,1344.0,West Valley,West-SLC,48.288690476190474,medium
2092259623,For Sale by Owner,3015 W 3875 S,SALT LAKE CITY,UT,84119,233000.0,"3 bds , 2 ba , 1,580 sqft",https://www.zillow.com/homedetails/3015-W-3875-S-Salt-Lake-City-UT-84119/2092259623_zpid/,3.0,2.0,1580.0,West Valley,West-SLC,147.46835443037975,medium
2103953414,Home For Sale,2864 S 2540 W # 236,WEST VALLEY CITY,UT,84119,45000.0,"4 bds , 3 ba , 1,400 sqft",https://www.zillow.com/homedetails/2864-S-2540-W-236-West-Valley-City-UT-84119/2103953414_zpid/,4.0,3.0,1400.0,West Valley,West-SLC,32.142857142857146,medium
2091697627,Foreclosure,1234 W Cj Way,WEST VALLEY CITY,UT,84119,43900.0,"3 bds , 2 ba , 993 sqft",https://www.zillow.com/homedetails/1234-W-Cj-Way-West-Valley-City-UT-84119/2091697627_zpid/,3.0,2.0,993.0,West Valley,West-SLC,44.20946626384693,small
12750237,House For Sale,3737 S 3200 W,WEST VALLEY CITY,UT,84119,235000.0,"4 bds , 2 ba , 1,960 sqft",https://www.zillow.com/homedetails/3737-S-3200-W-West-Valley-City-UT-84119/12750237_zpid/,4.0,2.0,1960.0,West Valley,West-SLC,119.89795918367346,medium
2091227017,Home For Sale,3626 S Meadow Stream W Rd,WEST VALLEY CITY,UT,84119,69900.0,"3 bds , 2 ba , 1,450 sqft",https://www.zillow.com/homedetails/3626-S-Meadow-Stream-W-Rd-West-Valley-City-UT-84119/2091227017_zpid/,3.0,2.0,1450.0,West Valley,West-SLC,48.206896551724135,medium
54388931,House For Sale,2156 W Appleseed Rd,WEST VALLEY CITY,UT,84119,398950.0,"6 bds , 4 ba , 3,612 sqft",https://www.zillow.com/homedetails/2156-W-Appleseed-Rd-West-Valley-City-UT-84119/54388931_zpid/,6.0,4.0,3612.0,West Valley,West-SLC,110.45127353266888,large
2091646120,New Construction,2333 S Brass Birch Ln,WEST VALLEY CITY,UT,84119,344999.0,"3 bds , 3 ba , 2,199 sqft",https://www.zillow.com/homedetails/2333-S-Brass-Birch-Ln-West-Valley-City-UT-84119/2091646120_zpid/,3.0,3.0,2199.0,West Valley,West-SLC,156.88904047294224,medium
12742020,House For Sale,1450 W Parkway Ave,WEST VALLEY CITY,UT,84119,259000.0,"4 bds , 2 ba , 1,398 sqft",https://www.zillow.com/homedetails/1450-W-Parkway-Ave-West-Valley-City-UT-84119/12742020_zpid/,4.0,2.0,1398.0,West Valley,West-SLC,185.26466380543633,medium
12744425,Apartment For Sale,3426 S Mockingbird Way,WEST VALLEY CITY,UT,84119,279900.0,"6 bds , -- ba , 1,944 sqft",https://www.zillow.com/homedetails/3426-S-Mockingbird-Way-West-Valley-City-UT-84119/12744425_zpid/,6.0,,1944.0,West Valley,West-SLC,143.9814814814815,medium
2092526405,Home For Sale,3661 S Birch River W Rd # 169,SALT LAKE CITY,UT,84119,39000.0,"3 bds , 2 ba , 1,200 sqft",https://www.zillow.com/homedetails/3661-S-Birch-River-W-Rd-169-Salt-Lake-City-UT-84119/2092526405_zpid/,3.0,2.0,1200.0,West Valley,West-SLC,32.5,medium
12750304,House For Sale,3736 S American Dr,WEST VALLEY CITY,UT,84119,249000.0,"4 bds , 2 ba , 1,642 sqft",https://www.zillow.com/homedetails/3736-S-American-Dr-West-Valley-City-UT-84119/12750304_zpid/,4.0,2.0,1642.0,West Valley,West-SLC,151.64433617539586,medium
141855189,House For Sale,3363 S 1000 W,WEST VALLEY CITY,UT,84119,399900.0,"2 bds , 1 ba , 1,459 sqft",https://www.zillow.com/homedetails/3363-S-1000-W-West-Valley-City-UT-84119/141855189_zpid/,2.0,1.0,1459.0,West Valley,West-SLC,274.09184372858124,medium
55441502,House For Sale,3231 S 3450 W,WEST VALLEY CITY,UT,84119,219900.0,"3 bds , 1 ba , 1,344 sqft",https://www.zillow.com/homedetails/3231-S-3450-W-West-Valley-City-UT-84119/55441502_zpid/,3.0,1.0,1344.0,West Valley,West-SLC,163.61607142857142,medium
51406748,For Sale by Owner,3736 S Appleseed Rd,WEST VALLEY CITY,UT,84119,399000.0,"5 bds , 3 ba , 3,200 sqft",https://www.zillow.com/homedetails/3736-S-Appleseed-Rd-West-Valley-City-UT-84119/51406748_zpid/,5.0,3.0,3200.0,West Valley,West-SLC,124.6875,large
97778436,Townhouse For Sale,3023 S Ashburton Ln,WEST VALLEY CITY,UT,84120,249900.0,"3 bds , 2 ba , 1,756 sqft",https://www.zillow.com/homedetails/3023-S-Ashburton-Ln-West-Valley-City-UT-84120/97778436_zpid/,3.0,2.0,1756.0,West Valley,West-SLC,142.3120728929385,medium
12747730,House For Sale,3879 S Atlas Way,WEST VALLEY CITY,UT,84120,244900.0,"4 bds , 2 ba , 1,741 sqft",https://www.zillow.com/homedetails/3879-S-Atlas-Way-West-Valley-City-UT-84120/12747730_zpid/,4.0,2.0,1741.0,West Valley,West-SLC,140.66628374497415,medium
12748289,House For Sale,3862 S 4000 W,WEST VALLEY CITY,UT,84120,275000.0,"5 bds , 3 ba , 2,350 sqft",https://www.zillow.com/homedetails/3862-S-4000-W-West-Valley-City-UT-84120/12748289_zpid/,5.0,3.0,2350.0,West Valley,West-SLC,117.02127659574468,medium
2090344162,House For Sale,3075 S Shoreline W Dr,WEST VALLEY CITY,UT,84120,374900.0,"4 bds , 4 ba , 3,281 sqft",https://www.zillow.com/homedetails/3075-S-Shoreline-W-Dr-West-Valley-City-UT-84120/2090344162_zpid/,4.0,4.0,3281.0,West Valley,West-SLC,114.26394391953673,large
12813486,House For Sale,4236 S 3720 W,WEST VALLEY CITY,UT,84120,255000.0,"4 bds , 3 ba , 1,748 sqft",https://www.zillow.com/homedetails/4236-S-3720-W-West-Valley-City-UT-84120/12813486_zpid/,4.0,3.0,1748.0,West Valley,West-SLC,145.88100686498856,medium
83821756,Townhouse For Sale,5442 W Beckton Ct,WEST VALLEY CITY,UT,84120,249900.0,"3 bds , 3.5 ba , 1,812 sqft",https://www.zillow.com/homedetails/5442-W-Beckton-Ct-West-Valley-City-UT-84120/83821756_zpid/,3.0,3.5,1812.0,West Valley,West-SLC,137.91390728476821,medium
122071272,House For Sale,5148 W Brixham Way,WEST VALLEY CITY,UT,84120,520000.0,"4 bds , 4 ba , 4,560 sqft",https://www.zillow.com/homedetails/5148-W-Brixham-Way-West-Valley-City-UT-84120/122071272_zpid/,4.0,4.0,4560.0,West Valley,West-SLC,114.03508771929825,large
12734699,House For Sale,3954 S 5375 W,WEST VALLEY CITY,UT,84120,299000.0,"5 bds , 3 ba , 3,226 sqft",https://www.zillow.com/homedetails/3954-S-5375-W-West-Valley-City-UT-84120/12734699_zpid/,5.0,3.0,3226.0,West Valley,West-SLC,92.68443893366398,large
61166656,House For Sale,3174 S Summer Trail Dr,WEST VALLEY CITY,UT,84120,340000.0,"5 bds , 4 ba , 2,748 sqft",https://www.zillow.com/homedetails/3174-S-Summer-Trail-Dr-West-Valley-City-UT-84120/61166656_zpid/,5.0,4.0,2748.0,West Valley,West-SLC,123.72634643377002,large
2090484927,House For Sale,3174 S Summer Trail W Dr,WEST VALLEY CITY,UT,84120,340000.0,"5 bds , 4 ba , 2,748 sqft",https://www.zillow.com/homedetails/3174-S-Summer-Trail-W-Dr-West-Valley-City-UT-84120/2090484927_zpid/,5.0,4.0,2748.0,West Valley,West-SLC,123.72634643377002,large
12723210,House For Sale,3034 S Festival Dr,WEST VALLEY CITY,UT,84120,200000.0,"3 bds , 2 ba , 1,237 sqft",https://www.zillow.com/homedetails/3034-S-Festival-Dr-West-Valley-City-UT-84120/12723210_zpid/,3.0,2.0,1237.0,West Valley,West-SLC,161.68148746968473,medium
12745809,House For Sale,2928 S Drawbridge Way,WEST VALLEY CITY,UT,84120,265000.0,"4 bds , 3 ba , 2,280 sqft",https://www.zillow.com/homedetails/2928-S-Drawbridge-Way-West-Valley-City-UT-84120/12745809_zpid/,4.0,3.0,2280.0,West Valley,West-SLC,116.2280701754386,medium
2091343202,House For Sale,4687 S Vassar W St,WEST VALLEY CITY,UT,84120,262500.0,"3 bds , 2 ba , 1,920 sqft",https://www.zillow.com/homedetails/4687-S-Vassar-W-St-West-Valley-City-UT-84120/2091343202_zpid/,3.0,2.0,1920.0,West Valley,West-SLC,136.71875,medium
2092286618,Auction,3888 W Starwood St,SALT LAKE CITY,UT,84120,240000.0,"3 bds , 2.5 ba , 1,696 sqft",https://www.zillow.com/homedetails/3888-W-Starwood-St-Salt-Lake-City-UT-84120/2092286618_zpid/,3.0,2.5,1696.0,West Valley,West-SLC,141.50943396226415,medium
145605856,House For Sale,2802 S Hackney Rd,WEST VALLEY CITY,UT,84120,559900.0,"5 bds , 4 ba , 5,278 sqft",https://www.zillow.com/homedetails/2802-S-Hackney-Rd-West-Valley-City-UT-84120/145605856_zpid/,5.0,4.0,5278.0,West Valley,West-SLC,106.08184918529746,large
12747004,House For Sale,4453 W Nancy Dr,WEST VALLEY CITY,UT,84120,265000.0,"5 bds , 2 ba , 1,892 sqft",https://www.zillow.com/homedetails/4453-W-Nancy-Dr-West-Valley-City-UT-84120/12747004_zpid/,5.0,2.0,1892.0,West Valley,West-SLC,140.06342494714588,medium
12813414,House For Sale,4332 S Moorgate Cir,WEST VALLEY CITY,UT,84120,179950.0,"3 bds , 1 ba , 1,432 sqft",https://www.zillow.com/homedetails/4332-S-Moorgate-Cir-West-Valley-City-UT-84120/12813414_zpid/,3.0,1.0,1432.0,West Valley,West-SLC,125.66340782122904,medium
12797341,For Sale by Owner,5510 W Lockwood Dr,WEST VALLEY CITY,UT,84120,264000.0,"4 bds , 2 ba , 2,000 sqft",https://www.zillow.com/homedetails/5510-W-Lockwood-Dr-West-Valley-City-UT-84120/12797341_zpid/,4.0,2.0,2000.0,West Valley,West-SLC,132.0,medium
12747769,For Sale by Owner,4502 W Lorna Cir,WEST VALLEY CITY,UT,84120,285000.0,"4 bds , 2 ba , 1,738 sqft",https://www.zillow.com/homedetails/4502-W-Lorna-Cir-West-Valley-City-UT-84120/12747769_zpid/,4.0,2.0,1738.0,West Valley,West-SLC,163.98158803222094,medium
2090954950,Apartment For Sale,4525 S 3820 W,SALT LAKE CITY,UT,84120,699999.0,"8 bds , 4 ba , 4,178 sqft",https://www.zillow.com/homedetails/4525-S-3820-W-Salt-Lake-City-UT-84120/2090954950_zpid/,8.0,4.0,4178.0,West Valley,West-SLC,167.5440402106271,large
12746332,House For Sale,3252 S Stanton Dr,WEST VALLEY CITY,UT,84120,309900.0,"5 bds , 3 ba , 2,378 sqft",https://www.zillow.com/homedetails/3252-S-Stanton-Dr-West-Valley-City-UT-84120/12746332_zpid/,5.0,3.0,2378.0,West Valley,West-SLC,130.31959629941127,medium
2094192691,House For Sale,5289 W Postwood S Cir,WEST VALLEY CITY,UT,84120,289900.0,"6 bds , 3 ba , 2,632 sqft",https://www.zillow.com/homedetails/5289-W-Postwood-S-Cir-West-Valley-City-UT-84120/2094192691_zpid/,6.0,3.0,2632.0,West Valley,West-SLC,110.14437689969606,large
12816236,House For Sale,4687 S Vassar St,WEST VALLEY CITY,UT,84120,262500.0,"3 bds , 2 ba , 1,920 sqft",https://www.zillow.com/homedetails/4687-S-Vassar-St-West-Valley-City-UT-84120/12816236_zpid/,3.0,2.0,1920.0,West Valley,West-SLC,136.71875,medium
12746772,House For Sale,3190 S 4100 W,WEST VALLEY CITY,UT,84120,399000.0,"3 bds , 1 ba , 2,652 sqft",https://www.zillow.com/homedetails/3190-S-4100-W-West-Valley-City-UT-84120/12746772_zpid/,3.0,1.0,2652.0,West Valley,West-SLC,150.45248868778282,large
2091082967,House For Sale,2963 S Festival W Dr,WEST VALLEY CITY,UT,84120,269900.0,"3 bds , 2 ba , 1,384 sqft",https://www.zillow.com/homedetails/2963-S-Festival-W-Dr-West-Valley-City-UT-84120/2091082967_zpid/,3.0,2.0,1384.0,West Valley,West-SLC,195.01445086705203,medium
2093611318,House For Sale,4543 S 4000 W,WEST VALLEY CITY,UT,84120,1375000.0,"Studio , -- ba , -- sqft",https://www.zillow.com/homedetails/4543-S-4000-W-West-Valley-City-UT-84120/2093611318_zpid/,,,,West Valley,West-SLC,,medium
2091188756,House For Sale,4358 W 3500 S,WEST VALLEY CITY,UT,84120,479999.0,"3 bds , 1 ba , 1,716 sqft",https://www.zillow.com/homedetails/4358-W-3500-S-West-Valley-City-UT-84120/2091188756_zpid/,3.0,1.0,1716.0,West Valley,West-SLC,279.719696969697,medium
2091729301,House For Sale,4270 S Whipoorwhil St,WEST VALLEY CITY,UT,84120,205000.0,"4 bds , 1 ba , 1,784 sqft",https://www.zillow.com/homedetails/4270-S-Whipoorwhil-St-West-Valley-City-UT-84120/2091729301_zpid/,4.0,1.0,1784.0,West Valley,West-SLC,114.91031390134529,medium
2090354826,Home For Sale,6414 S 1080 W,MURRAY,UT,84123,64900.0,"3 bds , 2 ba , 1,488 sqft",https://www.zillow.com/homedetails/6414-S-1080-W-Murray-UT-84123/2090354826_zpid/,3.0,2.0,1488.0,Taylorsville_Midvale,West-SLC,43.615591397849464,medium
12810597,Condo For Sale,4138 S Oak Meadows Dr APT 31,SALT LAKE CITY,UT,84123,161000.0,"3 bds , 2 ba , 1,277 sqft",https://www.zillow.com/homedetails/4138-S-Oak-Meadows-Dr-APT-31-Salt-Lake-City-UT-84123/12810597_zpid/,3.0,2.0,1277.0,Taylorsville_Midvale,West-SLC,126.07674236491778,medium
12826967,House For Sale,959 W Potomac Dr,SALT LAKE CITY,UT,84123,315000.0,"4 bds , 2 ba , 1,745 sqft",https://www.zillow.com/homedetails/959-W-Potomac-Dr-Salt-Lake-City-UT-84123/12826967_zpid/,4.0,2.0,1745.0,Taylorsville_Midvale,West-SLC,180.5157593123209,medium
2090337842,Home For Sale,712 W Monte Blanco,SALT LAKE CITY,UT,84123,35000.0,"2 bds , 2 ba , 910 sqft",https://www.zillow.com/homedetails/712-W-Monte-Blanco-Salt-Lake-City-UT-84123/2090337842_zpid/,2.0,2.0,910.0,Taylorsville_Midvale,West-SLC,38.46153846153846,small
12822611,Condo For Sale,1424 W Beacon Hill Cir,SALT LAKE CITY,UT,84123,179000.0,"2 bds , 2 ba , 1,164 sqft",https://www.zillow.com/homedetails/1424-W-Beacon-Hill-Cir-Salt-Lake-City-UT-84123/12822611_zpid/,2.0,2.0,1164.0,Taylorsville_Midvale,West-SLC,153.78006872852234,small
12810694,House For Sale,1454 W Olive St,SALT LAKE CITY,UT,84123,250000.0,"4 bds , 3 ba , 2,268 sqft",https://www.zillow.com/homedetails/1454-W-Olive-St-Salt-Lake-City-UT-84123/12810694_zpid/,4.0,3.0,2268.0,Taylorsville_Midvale,West-SLC,110.22927689594356,medium
52835714,Apartment For Sale,1294 W Glencoe Dr,SALT LAKE CITY,UT,84123,366099.0,"4 bds , 4 ba , 2,372 sqft",https://www.zillow.com/homedetails/1294-W-Glencoe-Dr-Salt-Lake-City-UT-84123/52835714_zpid/,4.0,4.0,2372.0,Taylorsville_Midvale,West-SLC,154.3419055649241,medium
12824646,House For Sale,5670 S Echo Dr,SALT LAKE CITY,UT,84123,309900.0,"4 bds , 3 ba , 1,752 sqft",https://www.zillow.com/homedetails/5670-S-Echo-Dr-Salt-Lake-City-UT-84123/12824646_zpid/,4.0,3.0,1752.0,Taylorsville_Midvale,West-SLC,176.8835616438356,medium
2090390424,House For Sale,6034 S Family Tree W Pl,TAYLORSVILLE,UT,84123,415000.0,"5 bds , 3 ba , 3,270 sqft",https://www.zillow.com/homedetails/6034-S-Family-Tree-W-Pl-Taylorsville-UT-84123/2090390424_zpid/,5.0,3.0,3270.0,Taylorsville_Midvale,West-SLC,126.91131498470948,large
2090611180,Home For Sale,4604 S Yarrow W Ln,TAYLORSVILLE,UT,84123,18000.0,"2 bds , 1 ba , 980 sqft",https://www.zillow.com/homedetails/4604-S-Yarrow-W-Ln-Taylorsville-UT-84123/2090611180_zpid/,2.0,1.0,980.0,Taylorsville_Midvale,West-SLC,18.367346938775512,small
2090646956,Home For Sale,4622 S Monte Vista W Dr,TAYLORSVILLE,UT,84123,75900.0,"3 bds , 2 ba , 1,352 sqft",https://www.zillow.com/homedetails/4622-S-Monte-Vista-W-Dr-Taylorsville-UT-84123/2090646956_zpid/,3.0,2.0,1352.0,Taylorsville_Midvale,West-SLC,56.13905325443787,medium
2090532960,Lot/Land For Sale,1293 W Bullion St,MURRAY,UT,84123,250000.0,0.62 ac lot,https://www.zillow.com/homedetails/1293-W-Bullion-St-Murray-UT-84123/2090532960_zpid/,,,,Taylorsville_Midvale,West-SLC,,medium
